dataset,method,importance_method,pool_factor,ndcg@5,recall@5,avg_tokens,compression_ratio,pool_time_s,score_time_s,seed,model
syntheticDocQA_energy_test,split_allocate,centroid_distance,8,0.9208300328254699,0.97,139.08188331627431,0.8755555596258691,49.02881193161011,3.2056586742401123,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,centroid_distance,8,0.9182114374637603,0.98,139.08188331627431,0.8755555596258691,32.56305909156799,3.547830104827881,,colmodernvbert
syntheticDocQA_government_reports_test,none,n/a,1,0.9294022744894028,0.98,1112.861111111111,0.0,1.9073486328125e-06,4.413708209991455,,colmodernvbert
syntheticDocQA_government_reports_test,random,n/a,2,0.8850183379650116,0.95,555.9382716049382,0.5004423588403819,,,,colmodernvbert
syntheticDocQA_government_reports_test,hierarchical,n/a,2,0.931961504817009,0.98,555.9382716049382,0.5004423588403819,171.88406324386597,4.26289701461792,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,self_similarity,2,0.9287090402841568,0.98,555.9382716049382,0.5004423588403819,180.35320234298706,4.8138837814331055,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,self_similarity,2,0.9247811472415924,0.98,555.9382716049382,0.5004423588403819,66.29167103767395,4.463498115539551,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,self_similarity,2,0.926961504817009,0.98,555.9382716049382,0.5004423588403819,48.6515326499939,4.567241907119751,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,centroid_distance,2,0.931961504817009,0.98,555.9382716049382,0.5004423588403819,180.42602515220642,4.769750356674194,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,centroid_distance,2,0.9294022744894028,0.98,555.9382716049382,0.5004423588403819,66.05739688873291,4.495561599731445,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,centroid_distance,2,0.9306522071361542,0.98,555.9382716049382,0.5004423588403819,49.02350091934204,4.533702611923218,,colmodernvbert
syntheticDocQA_government_reports_test,random,n/a,4,0.8690879130363465,0.94,277.9691358024691,0.750221179420191,,,,colmodernvbert
syntheticDocQA_government_reports_test,hierarchical,n/a,4,0.9256522071361541,0.98,277.9691358024691,0.750221179420191,160.03522658348083,3.3658699989318848,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,self_similarity,4,0.9291650837659836,0.98,277.9691358024691,0.750221179420191,164.49011397361755,3.522749662399292,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,self_similarity,4,0.9047579258680344,0.98,277.9691358024691,0.750221179420191,54.64864993095398,3.275193929672241,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,self_similarity,4,0.917399742603302,0.98,277.9691358024691,0.750221179420191,39.209959983825684,3.4957566261291504,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,centroid_distance,4,0.9293429094552994,0.98,277.9691358024691,0.750221179420191,168.40615129470825,3.6071062088012695,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,centroid_distance,4,0.9267836791276932,0.98,277.9691358024691,0.750221179420191,57.98735189437866,3.6031270027160645,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,centroid_distance,4,0.9256522071361541,0.99,277.9691358024691,0.750221179420191,40.125189781188965,3.9687929153442383,,colmodernvbert
syntheticDocQA_government_reports_test,random,n/a,8,0.8026423424482345,0.93,138.48456790123456,0.8755598820746213,,,,colmodernvbert
syntheticDocQA_government_reports_test,hierarchical,n/a,8,0.9087090402841568,0.97,138.48456790123456,0.8755598820746213,159.7596414089203,3.3479855060577393,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,self_similarity,8,0.9044022744894028,0.97,138.48456790123456,0.8755598820746213,161.85230588912964,3.653625726699829,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,self_similarity,8,0.8820027947425843,0.98,138.48456790123456,0.8755598820746213,50.61414670944214,3.1922717094421387,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,self_similarity,8,0.8975775682926178,0.98,138.48456790123456,0.8755598820746213,32.54817342758179,3.690366268157959,,colmodernvbert
syntheticDocQA_government_reports_test,weighted_hierarchical,centroid_distance,8,0.9044022744894028,0.97,138.48456790123456,0.8755598820746213,161.49190759658813,3.636934280395508,,colmodernvbert
syntheticDocQA_government_reports_test,split_allocate,centroid_distance,8,0.9088868659734726,0.98,138.48456790123456,0.8755598820746213,50.45047664642334,3.235396146774292,,colmodernvbert
syntheticDocQA_government_reports_test,importance_weighted_distance,centroid_distance,8,0.9067836791276932,0.97,138.48456790123456,0.8755598820746213,33.0248806476593,3.4781601428985596,,colmodernvbert
syntheticDocQA_healthcare_industry_test,none,n/a,1,0.9676185953617096,0.99,1068.1906735751295,0.0,9.5367431640625e-07,4.406480550765991,,colmodernvbert
syntheticDocQA_healthcare_industry_test,random,n/a,2,0.9428557860851288,0.98,533.6476683937824,0.5004190903411317,,,,colmodernvbert
syntheticDocQA_healthcare_industry_test,hierarchical,n/a,2,0.9577964210510254,0.98,533.6476683937824,0.5004190903411317,159.3471577167511,4.92361044883728,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,self_similarity,2,0.9552371907234192,0.98,533.6476683937824,0.5004190903411317,168.4967167377472,5.2457380294799805,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,self_similarity,2,0.9582346588373184,0.98,533.6476683937824,0.5004190903411317,63.19372630119324,4.651553153991699,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,self_similarity,2,0.9657938891649246,0.99,533.6476683937824,0.5004190903411317,47.23763346672058,5.177133321762085,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,centroid_distance,2,0.9577964210510254,0.98,533.6476683937824,0.5004190903411317,168.1069688796997,5.196532964706421,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,centroid_distance,2,0.9545439565181733,0.98,533.6476683937824,0.5004190903411317,63.30470108985901,4.7611753940582275,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,centroid_distance,2,0.9614871233701706,0.99,533.6476683937824,0.5004190903411317,47.31830143928528,5.186166524887085,,colmodernvbert
syntheticDocQA_healthcare_industry_test,random,n/a,4,0.911961504817009,0.98,266.8238341968912,0.7502095451705659,,,,colmodernvbert
syntheticDocQA_healthcare_industry_test,hierarchical,n/a,4,0.9669253611564637,0.99,266.8238341968912,0.7502095451705659,149.5542607307434,3.5873653888702393,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,self_similarity,4,0.956546488404274,0.99,266.8238341968912,0.7502095451705659,152.59518337249756,3.6021311283111572,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,self_similarity,4,0.9576185953617096,0.97,266.8238341968912,0.7502095451705659,52.08338284492493,3.372577428817749,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,self_similarity,4,0.9639278930425644,0.99,266.8238341968912,0.7502095451705659,36.470266580581665,3.586616039276123,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,centroid_distance,4,0.9664871233701706,0.99,266.8238341968912,0.7502095451705659,152.76085877418518,3.6999897956848145,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,centroid_distance,4,0.946546488404274,0.97,266.8238341968912,0.7502095451705659,51.5622456073761,3.4514026641845703,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,centroid_distance,4,0.9714871233701706,0.99,266.8238341968912,0.7502095451705659,36.846144676208496,3.6843302249908447,,colmodernvbert
syntheticDocQA_healthcare_industry_test,random,n/a,8,0.8066112625598908,0.92,132.9119170984456,0.8755728538111998,,,,colmodernvbert
syntheticDocQA_healthcare_industry_test,hierarchical,n/a,8,0.9495439565181732,0.98,132.9119170984456,0.8755728538111998,143.1038908958435,3.547297954559326,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,self_similarity,8,0.9343429094552994,0.98,132.9119170984456,0.8755728538111998,145.12393379211426,3.5673394203186035,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,self_similarity,8,0.9388507223129272,0.97,132.9119170984456,0.8755728538111998,45.86548852920532,3.246591806411743,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,self_similarity,8,0.9489278930425644,0.98,132.9119170984456,0.8755728538111998,30.552549600601196,3.649047374725342,,colmodernvbert
syntheticDocQA_healthcare_industry_test,weighted_hierarchical,centroid_distance,8,0.9502371907234192,0.98,132.9119170984456,0.8755728538111998,146.30756974220276,3.6183574199676514,,colmodernvbert
syntheticDocQA_healthcare_industry_test,split_allocate,centroid_distance,8,0.9341057187318802,0.97,132.9119170984456,0.8755728538111998,45.46138834953308,3.2497737407684326,,colmodernvbert
syntheticDocQA_healthcare_industry_test,importance_weighted_distance,centroid_distance,8,0.9478557860851288,0.98,132.9119170984456,0.8755728538111998,30.386157989501953,3.585207462310791,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,none,n/a,1,0.975853254199028,1.0,1112.9669421487604,0.0,1.1920928955078125e-06,4.528304576873779,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,random,n/a,2,0.9582346588373184,0.98,556.0,0.5004343984138888,,,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,hierarchical,n/a,2,0.9782346588373184,1.0,556.0,0.5004343984138888,171.25283527374268,4.722984075546265,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,self_similarity,2,0.9745439565181733,1.0,556.0,0.5004343984138888,179.52568435668945,4.967855453491211,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,self_similarity,2,0.975853254199028,1.0,556.0,0.5004343984138888,65.96427011489868,4.5198798179626465,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,self_similarity,2,0.9745439565181733,1.0,556.0,0.5004343984138888,48.90857553482056,4.923308372497559,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,centroid_distance,2,0.9782346588373184,1.0,556.0,0.5004343984138888,180.7861032485962,5.3116254806518555,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,centroid_distance,2,0.9745439565181733,1.0,556.0,0.5004343984138888,68.56938743591309,4.766093969345093,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,centroid_distance,2,0.9745439565181733,1.0,556.0,0.5004343984138888,50.62992882728577,4.964124441146851,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,random,n/a,4,0.9430336117744446,0.98,278.0,0.7502171992069444,,,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,hierarchical,n/a,4,0.9745439565181733,1.0,278.0,0.7502171992069444,166.18672251701355,3.6986608505249023,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,self_similarity,4,0.9745439565181733,1.0,278.0,0.7502171992069444,169.63666820526123,3.5165090560913086,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,self_similarity,4,0.9595439565181733,0.98,278.0,0.7502171992069444,56.71275544166565,3.3778390884399414,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,self_similarity,4,0.9775414246320725,1.0,278.0,0.7502171992069444,39.018266916275024,3.714449405670166,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,centroid_distance,4,0.9745439565181733,1.0,278.0,0.7502171992069444,172.0139355659485,3.4636263847351074,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,centroid_distance,4,0.9775414246320725,1.0,278.0,0.7502171992069444,54.629600048065186,3.2967681884765625,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,centroid_distance,4,0.9775414246320725,1.0,278.0,0.7502171992069444,39.52563238143921,3.914121150970459,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,random,n/a,8,0.8956522071361541,0.96,138.5,0.8755578492451863,,,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,hierarchical,n/a,8,0.9502371907234192,0.98,138.5,0.8755578492451863,159.7244462966919,3.5987236499786377,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,self_similarity,8,0.9441650837659836,0.98,138.5,0.8755578492451863,161.4202048778534,3.537889242172241,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,self_similarity,8,0.9255928421020507,0.97,138.5,0.8755578492451863,49.986844301223755,3.118645668029785,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,self_similarity,8,0.9638507223129272,0.99,138.5,0.8755578492451863,33.06061840057373,3.595553159713745,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,weighted_hierarchical,centroid_distance,8,0.9575414246320725,0.99,138.5,0.8755578492451863,159.96131324768066,3.5564215183258057,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,split_allocate,centroid_distance,8,0.9721031868457795,1.0,138.5,0.8755578492451863,49.82302927970886,3.2180097103118896,,colmodernvbert
syntheticDocQA_artificial_intelligence_test,importance_weighted_distance,centroid_distance,8,0.9745439565181733,1.0,138.5,0.8755578492451863,33.54892158508301,3.6175296306610107,,colmodernvbert
shiftproject_test,none,n/a,1,0.6303200399875641,0.76,884.994,0.0,1.430511474609375e-06,4.471682071685791,,colmodernvbert
shiftproject_test,random,n/a,2,0.6078201681375504,0.77,442.0,0.5005615857282648,,,,colmodernvbert
shiftproject_test,hierarchical,n/a,2,0.6228382432460785,0.77,442.0,0.5005615857282648,97.23544359207153,5.406066417694092,,colmodernvbert
shiftproject_test,weighted_hierarchical,self_similarity,2,0.603413016796112,0.75,442.0,0.5005615857282648,103.08225584030151,4.960488557815552,,colmodernvbert
shiftproject_test,split_allocate,self_similarity,2,0.6283355766534805,0.78,442.0,0.5005615857282648,42.8680374622345,4.481232404708862,,colmodernvbert
shiftproject_test,importance_weighted_distance,self_similarity,2,0.629165346622467,0.78,442.0,0.5005615857282648,35.417874336242676,5.7297163009643555,,colmodernvbert
shiftproject_test,weighted_hierarchical,centroid_distance,2,0.6152790129184723,0.76,442.0,0.5005615857282648,105.91942834854126,5.098579406738281,,colmodernvbert
shiftproject_test,split_allocate,centroid_distance,2,0.6340881758928298,0.8,442.0,0.5005615857282648,44.82857418060303,4.826982021331787,,colmodernvbert
shiftproject_test,importance_weighted_distance,centroid_distance,2,0.6190468859672547,0.76,442.0,0.5005615857282648,35.47892880439758,4.867286205291748,,colmodernvbert
shiftproject_test,random,n/a,4,0.5174410325288773,0.62,221.0,0.7502807928641324,,,,colmodernvbert
shiftproject_test,hierarchical,n/a,4,0.6208948069810867,0.76,221.0,0.7502807928641324,88.08301591873169,3.9832136631011963,,colmodernvbert
shiftproject_test,weighted_hierarchical,self_similarity,4,0.5994076836109161,0.75,221.0,0.7502807928641324,90.4126205444336,3.8544490337371826,,colmodernvbert
shiftproject_test,split_allocate,self_similarity,4,0.6215702354907989,0.77,221.0,0.7502807928641324,33.27236843109131,3.4722907543182373,,colmodernvbert
shiftproject_test,importance_weighted_distance,self_similarity,4,0.6362917548418046,0.78,221.0,0.7502807928641324,26.315505027770996,3.988752603530884,,colmodernvbert
shiftproject_test,weighted_hierarchical,centroid_distance,4,0.623454037308693,0.76,221.0,0.7502807928641324,90.09355974197388,3.8731908798217773,,colmodernvbert
shiftproject_test,split_allocate,centroid_distance,4,0.6346035844087601,0.78,221.0,0.7502807928641324,33.15147280693054,3.47106671333313,,colmodernvbert
shiftproject_test,importance_weighted_distance,centroid_distance,4,0.641487386226654,0.77,221.0,0.7502807928641324,26.228199005126953,3.9044435024261475,,colmodernvbert
shiftproject_test,random,n/a,8,0.34791514456272127,0.47,110.0,0.8757053720138216,,,,colmodernvbert
shiftproject_test,hierarchical,n/a,8,0.5909074664115905,0.73,110.0,0.8757053720138216,82.30276942253113,3.59724497795105,,colmodernvbert
shiftproject_test,weighted_hierarchical,self_similarity,8,0.533472112417221,0.69,110.0,0.8757053720138216,84.18665099143982,3.7227623462677,,colmodernvbert
shiftproject_test,split_allocate,self_similarity,8,0.5254152792692185,0.65,110.0,0.8757053720138216,28.289627075195312,3.0794191360473633,,colmodernvbert
shiftproject_test,importance_weighted_distance,self_similarity,8,0.5978509026765824,0.74,110.0,0.8757053720138216,21.71349287033081,3.630979299545288,,colmodernvbert
shiftproject_test,weighted_hierarchical,centroid_distance,8,0.597595636844635,0.74,110.0,0.8757053720138216,84.16556286811829,3.562739372253418,,colmodernvbert
shiftproject_test,split_allocate,centroid_distance,8,0.5788509851694107,0.73,110.0,0.8757053720138216,28.50164771080017,3.0743448734283447,,colmodernvbert
shiftproject_test,importance_weighted_distance,centroid_distance,8,0.5746988236904145,0.72,110.0,0.8757053720138216,21.692615032196045,3.602224349975586,,colmodernvbert
